,1,5,10,15,20,25,50,75,100,250,750,1000,2500,5000,7500,10000
A4, $ 334.96 , $ 88.52 , $ 46.97 , $ 30.44 , $ 26.57 , $ 18.89 , $ 11.70 , $ 8.96 , $ 7.00 , $ 5.05 , $ 3.92 , $ 3.65 , $ 3.34 , $ 3.12 , $ 2.95 , $ 2.80 
A5, $ 222.58 , $ 62.73 , $ 34.60 , $ 22.46 , $ 20.29 , $ 14.08 , $ 9.25 , $ 7.28 , $ 5.72 , $ 4.40 , $ 3.56 , $ 3.33 , $ 3.08 , $ 2.90 , $ 2.75 , $ 2.61 
A6, $ 175.37 , $ 52.91 , $ 29.75 , $ 19.21 , $ 17.81 , $ 12.08 , $ 8.19 , $ 6.54 , $ 5.12 , $ 4.08 , $ 3.38 , $ 3.16 , $ 2.95 , $ 2.78 , $ 2.64 , $ 2.50 
A3, $ 307.91 , $ 98.75 , $ 52.25 , $ 32.48 , $ 29.46 , $ 22.24 , $ 14.15 , $ 10.49 , $ 8.51 , $ 6.74 , $ 5.09 , $ 4.54 , $ 4.20 , $ 3.95 , $ 3.74 , $ 3.55 
A2, $ 454.11 , $ 141.64 , $ 76.41 , $ 49.02 , $ 44.84 , $ 33.31 , $ 21.99 , $ 17.02 , $ 13.89 , $ 11.14 , $ 8.80 , $ 8.03 , $ 7.47 , $ 7.04 , $ 6.67 , $ 6.33 
