,1,5,10,15,20,25,50,75,100,250,750,1000,2500,5000,7500,10000
A4, $ 452.46 , $ 117.56 , $ 61.94 , $ 40.22 , $ 34.80 , $ 24.89 , $ 15.13 , $ 11.48 , $ 8.94 , $ 6.31 , $ 4.77 , $ 4.43 , $ 4.02 , $ 3.76 , $ 3.55 , $ 3.36 
A5, $ 281.83 , $ 79.35 , $ 43.48 , $ 28.26 , $ 25.48 , $ 17.71 , $ 11.50 , $ 9.02 , $ 7.08 , $ 5.41 , $ 4.31 , $ 4.01 , $ 3.71 , $ 3.49 , $ 3.30 , $ 3.13 
A6, $ 225.32 , $ 67.67 , $ 37.69 , $ 24.38 , $ 22.52 , $ 15.33 , $ 10.25 , $ 8.15 , $ 6.37 , $ 5.05 , $ 4.11 , $ 3.81 , $ 3.55 , $ 3.35 , $ 3.17 , $ 3.01 
A3, $ 397.40 , $ 124.45 , $ 65.56 , $ 40.86 , $ 36.83 , $ 27.62 , $ 17.33 , $ 12.79 , $ 10.30 , $ 8.05 , $ 6.03 , $ 5.37 , $ 4.96 , $ 4.65 , $ 4.41 , $ 4.18 
A2, $ 583.95 , $ 178.70 , $ 95.84 , $ 61.66 , $ 56.09 , $ 41.53 , $ 27.02 , $ 20.84 , $ 16.92 , $ 13.43 , $ 10.49 , $ 9.57 , $ 8.89 , $ 8.36 , $ 7.93 , $ 7.52 
