,1,5,10,15,20,25,50,75,100,250,750,1000,2500,5000,7500,10000
A4, $ 510.57 , $ 132.14 , $ 69.36 , $ 45.13 , $ 38.94 , $ 27.93 , $ 16.85 , $ 12.74 , $ 9.91 , $ 6.95 , $ 5.17 , $ 4.81 , $ 4.35 , $ 4.06 , $ 3.83 , $ 3.63 
A5, $ 310.83 , $ 87.73 , $ 47.86 , $ 31.19 , $ 28.09 , $ 19.58 , $ 12.63 , $ 9.90 , $ 7.78 , $ 5.94 , $ 4.68 , $ 4.33 , $ 4.00 , $ 3.76 , $ 3.56 , $ 3.38 
A6, $ 249.68 , $ 75.11 , $ 41.60 , $ 27.00 , $ 24.91 , $ 17.01 , $ 11.29 , $ 8.97 , $ 7.02 , $ 5.56 , $ 4.47 , $ 4.11 , $ 3.83 , $ 3.61 , $ 3.42 , $ 3.24 
A3, $ 440.59 , $ 136.47 , $ 71.71 , $ 44.83 , $ 40.31 , $ 30.11 , $ 18.77 , $ 13.87 , $ 11.13 , $ 8.64 , $ 6.45 , $ 5.74 , $ 5.29 , $ 4.97 , $ 4.70 , $ 4.46 
A2, $ 646.68 , $ 196.46 , $ 104.99 , $ 67.79 , $ 61.52 , $ 45.49 , $ 29.41 , $ 22.68 , $ 18.37 , $ 14.52 , $ 11.27 , $ 10.28 , $ 9.54 , $ 8.97 , $ 8.50 , $ 8.07 
