,1,5,10,15,20,25,50,75,100,250,750,1000,2500,5000,7500,10000
A4, $ 461.31 , $ 111.20 , $ 58.00 , $ 37.95 , $ 31.76 , $ 23.37 , $ 13.71 , $ 10.19 , $ 7.91 , $ 5.18 , $ 3.73 , $ 3.44 , $ 3.05 , $ 2.83 , $ 2.67 , $ 2.52 
A5, $ 303.76 , $ 76.76 , $ 41.25 , $ 27.01 , $ 23.30 , $ 16.78 , $ 10.36 , $ 7.91 , $ 6.19 , $ 4.36 , $ 3.32 , $ 3.08 , $ 2.80 , $ 2.61 , $ 2.47 , $ 2.34 
A6, $ 219.42 , $ 59.53 , $ 32.69 , $ 21.29 , $ 18.97 , $ 13.29 , $ 8.57 , $ 6.68 , $ 5.22 , $ 3.90 , $ 3.10 , $ 2.89 , $ 2.66 , $ 2.49 , $ 2.36 , $ 2.24 
A3, $ 412.53 , $ 115.26 , $ 60.19 , $ 38.14 , $ 33.11 , $ 25.37 , $ 15.44 , $ 11.27 , $ 9.05 , $ 6.63 , $ 4.77 , $ 4.22 , $ 3.84 , $ 3.58 , $ 3.39 , $ 3.21 
A2, $ 595.95 , $ 164.13 , $ 87.03 , $ 56.44 , $ 49.48 , $ 37.40 , $ 23.52 , $ 17.83 , $ 14.41 , $ 10.79 , $ 8.16 , $ 7.41 , $ 6.79 , $ 6.36 , $ 6.02 , $ 5.71 
