,1,5,10,15,20,25,50,75,100,250,750,1000,2500,5000,7500,10000
A4, $ 394.40 , $ 103.01 , $ 54.53 , $ 35.32 , $ 30.68 , $ 21.84 , $ 13.42 , $ 10.21 , $ 7.96 , $ 5.67 , $ 4.37 , $ 4.06 , $ 3.70 , $ 3.46 , $ 3.27 , $ 3.10 
A5, $ 252.89 , $ 71.00 , $ 39.11 , $ 25.34 , $ 22.87 , $ 15.85 , $ 10.37 , $ 8.14 , $ 6.38 , $ 4.89 , $ 3.95 , $ 3.69 , $ 3.42 , $ 3.21 , $ 3.05 , $ 2.89 
A6, $ 201.03 , $ 60.25 , $ 33.78 , $ 21.77 , $ 20.15 , $ 13.65 , $ 9.22 , $ 7.33 , $ 5.72 , $ 4.54 , $ 3.75 , $ 3.51 , $ 3.28 , $ 3.09 , $ 2.93 , $ 2.78 
A3, $ 354.27 , $ 112.44 , $ 59.43 , $ 36.89 , $ 33.37 , $ 25.14 , $ 15.88 , $ 11.72 , $ 9.48 , $ 7.46 , $ 5.62 , $ 5.00 , $ 4.62 , $ 4.34 , $ 4.12 , $ 3.90 
A2, $ 521.34 , $ 160.99 , $ 86.72 , $ 55.56 , $ 50.68 , $ 37.59 , $ 24.65 , $ 19.01 , $ 15.47 , $ 12.34 , $ 9.72 , $ 8.87 , $ 8.24 , $ 7.76 , $ 7.36 , $ 6.98 
