,1,5,10,15,20,25,50,75,100,250,750,1000,2500,5000,7500,10000
A4, $ 355.56 , $ 87.47 , $ 45.82 , $ 29.99 , $ 25.35 , $ 18.57 , $ 11.08 , $ 8.32 , $ 6.50 , $ 4.38 , $ 3.23 , $ 2.99 , $ 2.68 , $ 2.49 , $ 2.35 , $ 2.22 
A5, $ 255.01 , $ 64.82 , $ 34.92 , $ 22.91 , $ 19.82 , $ 14.29 , $ 8.89 , $ 6.82 , $ 5.35 , $ 3.81 , $ 2.92 , $ 2.71 , $ 2.46 , $ 2.30 , $ 2.18 , $ 2.06 
A6, $ 179.97 , $ 49.46 , $ 27.29 , $ 17.82 , $ 15.96 , $ 11.18 , $ 7.29 , $ 5.72 , $ 4.49 , $ 3.40 , $ 2.72 , $ 2.53 , $ 2.34 , $ 2.20 , $ 2.08 , $ 1.97 
A3, $ 336.15 , $ 95.60 , $ 50.04 , $ 31.74 , $ 27.72 , $ 21.28 , $ 13.12 , $ 9.65 , $ 7.79 , $ 5.80 , $ 4.22 , $ 3.74 , $ 3.41 , $ 3.19 , $ 3.02 , $ 2.86 
A2, $ 487.23 , $ 136.54 , $ 72.60 , $ 47.17 , $ 41.60 , $ 31.48 , $ 20.05 , $ 15.30 , $ 12.43 , $ 9.44 , $ 7.20 , $ 6.54 , $ 6.01 , $ 5.64 , $ 5.34 , $ 5.06 
