,1,5,10,15,20,25,50,75,100,250,750,1000,2500,5000,7500,10000
A4, $ 237.13 , $ 58.64 , $ 30.80 , $ 20.30 , $ 17.20 , $ 12.70 , $ 7.68 , $ 5.84 , $ 4.61 , $ 3.17 , $ 2.36 , $ 2.19 , $ 1.97 , $ 1.84 , $ 1.73 , $ 1.64 
A5, $ 157.70 , $ 40.99 , $ 22.28 , $ 14.73 , $ 12.88 , $ 9.31 , $ 5.94 , $ 4.64 , $ 3.69 , $ 2.71 , $ 2.11 , $ 1.96 , $ 1.80 , $ 1.68 , $ 1.59 , $ 1.51 
A6, $ 129.11 , $ 34.93 , $ 19.32 , $ 12.75 , $ 11.36 , $ 8.08 , $ 5.29 , $ 4.17 , $ 3.32 , $ 2.51 , $ 1.99 , $ 1.85 , $ 1.71 , $ 1.61 , $ 1.52 , $ 1.44 
A3, $ 243.97 , $ 68.45 , $ 35.84 , $ 23.01 , $ 19.99 , $ 15.54 , $ 9.71 , $ 7.22 , $ 5.89 , $ 4.38 , $ 3.19 , $ 2.83 , $ 2.58 , $ 2.42 , $ 2.28 , $ 2.17 
A2, $ 353.77 , $ 98.24 , $ 52.22 , $ 34.25 , $ 30.07 , $ 23.03 , $ 14.81 , $ 11.40 , $ 9.34 , $ 7.09 , $ 5.40 , $ 4.90 , $ 4.51 , $ 4.23 , $ 4.00 , $ 3.80 
