,1,5,10,15,20,25,50,75,100,250,750,1000,2500,5000,7500,10000
A4, $ 72.54 , $ 20.62 , $ 11.19 , $ 7.55 , $ 6.78 , $ 5.00 , $ 3.39 , $ 2.77 , $ 2.28 , $ 1.79 , $ 1.45 , $ 1.36 , $ 1.26 , $ 1.19 , $ 1.13 , $ 1.07 
A5, $ 60.65 , $ 17.26 , $ 9.71 , $ 6.60 , $ 5.98 , $ 4.37 , $ 3.02 , $ 2.48 , $ 2.05 , $ 1.63 , $ 1.32 , $ 1.23 , $ 1.15 , $ 1.08 , $ 1.03 , $ 0.97 
A6, $ 50.65 , $ 14.94 , $ 8.62 , $ 5.87 , $ 5.40 , $ 3.89 , $ 2.76 , $ 2.28 , $ 1.88 , $ 1.52 , $ 1.25 , $ 1.16 , $ 1.09 , $ 1.02 , $ 0.97 , $ 0.92 
A3, $ 91.77 , $ 29.38 , $ 15.69 , $ 10.31 , $ 9.30 , $ 7.44 , $ 5.12 , $ 4.01 , $ 3.41 , $ 2.76 , $ 2.11 , $ 1.88 , $ 1.75 , $ 1.65 , $ 1.56 , $ 1.48 
A2, $ 137.34 , $ 43.48 , $ 23.63 , $ 15.87 , $ 14.48 , $ 11.33 , $ 7.96 , $ 6.43 , $ 5.46 , $ 4.46 , $ 3.53 , $ 3.22 , $ 3.00 , $ 2.83 , $ 2.69 , $ 2.55 
