,1,5,10,15,20,25,50,75,100,250,750,1000,2500,5000,7500,10000
A4, $ 185.72 , $ 37.14 , $ 18.57 , $ 12.38 , $ 9.29 , $ 7.43 , $ 10.65 , $ 8.46 , $ 6.89 , $ 5.19 , $ 3.93 , $ 3.54 , $ 3.10 , $ 2.75 , $ 2.43 , $ 2.13 
A5, $ 111.42 , $ 22.28 , $ 11.14 , $ 7.43 , $ 5.57 , $ 4.46 , $ 7.77 , $ 6.23 , $ 5.05 , $ 3.91 , $ 3.06 , $ 2.80 , $ 2.51 , $ 2.28 , $ 2.08 , $ 1.88 
A6, $ 83.58 , $ 16.72 , $ 8.36 , $ 5.57 , $ 4.18 , $ 3.34 , $ 6.71 , $ 5.36 , $ 4.26 , $ 3.35 , $ 2.68 , $ 2.48 , $ 2.27 , $ 2.10 , $ 1.95 , $ 1.81 
A3, $ 181.08 , $ 36.22 , $ 18.11 , $ 12.07 , $ 9.05 , $ 7.24 , $ 15.21 , $ 12.03 , $ 10.14 , $ 8.17 , $ 6.06 , $ 5.25 , $ 4.58 , $ 3.99 , $ 3.44 , $ 2.91 
A2, $ 250.71 , $ 50.14 , $ 25.07 , $ 16.71 , $ 12.54 , $ 10.03 , $ 21.59 , $ 17.29 , $ 14.46 , $ 11.69 , $ 9.04 , $ 8.07 , $ 7.24 , $ 6.52 , $ 5.86 , $ 5.22 
