,1,5,10,15,20,25,50,75,100,250,750,1000,2500,5000,7500,10000
A4, $ 557.15 , $ 111.43 , $ 55.72 , $ 37.14 , $ 27.86 , $ 22.29 , $ 21.19 , $ 15.93 , $ 12.55 , $ 8.38 , $ 5.94 , $ 5.34 , $ 4.61 , $ 4.11 , $ 3.70 , $ 3.32 
A5, $ 297.13 , $ 59.43 , $ 29.71 , $ 19.81 , $ 14.86 , $ 11.89 , $ 14.44 , $ 11.12 , $ 8.77 , $ 6.28 , $ 4.75 , $ 4.34 , $ 3.88 , $ 3.54 , $ 3.27 , $ 3.00 
A6, $ 195.01 , $ 39.00 , $ 19.50 , $ 13.00 , $ 9.75 , $ 7.80 , $ 11.87 , $ 9.23 , $ 7.20 , $ 5.38 , $ 4.23 , $ 3.91 , $ 3.57 , $ 3.31 , $ 3.09 , $ 2.89 
A3, $ 422.51 , $ 84.50 , $ 42.25 , $ 28.17 , $ 21.13 , $ 16.90 , $ 24.51 , $ 18.54 , $ 15.19 , $ 11.51 , $ 8.30 , $ 7.21 , $ 6.31 , $ 5.59 , $ 4.94 , $ 4.33 
A2, $ 584.99 , $ 117.00 , $ 58.50 , $ 39.00 , $ 29.25 , $ 23.40 , $ 35.50 , $ 27.41 , $ 22.39 , $ 17.11 , $ 12.91 , $ 11.56 , $ 10.36 , $ 9.42 , $ 8.60 , $ 7.81 
