,1,5,10,15,20,25,50,75,100,250,750,1000,2500,5000,7500,10000
A4, $ 157.03 , $ 45.18 , $ 24.38 , $ 15.85 , $ 14.31 , $ 10.06 , $ 6.59 , $ 5.22 , $ 4.16 , $ 3.22 , $ 2.61 , $ 2.45 , $ 2.27 , $ 2.13 , $ 2.02 , $ 1.92 
A5, $ 132.04 , $ 38.04 , $ 21.17 , $ 13.87 , $ 12.63 , $ 8.83 , $ 5.93 , $ 4.74 , $ 3.78 , $ 2.96 , $ 2.41 , $ 2.26 , $ 2.10 , $ 1.98 , $ 1.87 , $ 1.78 
A6, $ 112.72 , $ 33.83 , $ 19.12 , $ 12.49 , $ 11.57 , $ 7.95 , $ 5.45 , $ 4.39 , $ 3.48 , $ 2.78 , $ 2.30 , $ 2.15 , $ 2.01 , $ 1.89 , $ 1.79 , $ 1.70 
A3, $ 199.48 , $ 63.90 , $ 33.88 , $ 21.33 , $ 19.32 , $ 14.79 , $ 9.60 , $ 7.22 , $ 5.93 , $ 4.73 , $ 3.58 , $ 3.19 , $ 2.96 , $ 2.78 , $ 2.64 , $ 2.50 
A2, $ 295.07 , $ 92.29 , $ 49.86 , $ 32.34 , $ 29.55 , $ 22.24 , $ 14.91 , $ 11.67 , $ 9.63 , $ 7.76 , $ 6.13 , $ 5.59 , $ 5.21 , $ 4.91 , $ 4.65 , $ 4.41 
