,1,5,10,15,20,25,50,75,100,250,750,1000,2500,5000,7500,10000
A4, $ 322.02 , $ 83.34 , $ 44.07 , $ 28.67 , $ 24.80 , $ 17.80 , $ 10.92 , $ 8.33 , $ 6.52 , $ 4.62 , $ 3.54 , $ 3.30 , $ 3.00 , $ 2.80 , $ 2.65 , $ 2.51 
A5, $ 229.48 , $ 61.90 , $ 33.82 , $ 22.06 , $ 19.58 , $ 13.81 , $ 8.88 , $ 6.92 , $ 5.44 , $ 4.06 , $ 3.22 , $ 3.01 , $ 2.77 , $ 2.60 , $ 2.46 , $ 2.33 
A6, $ 191.56 , $ 53.96 , $ 29.90 , $ 19.43 , $ 17.58 , $ 12.18 , $ 8.02 , $ 6.31 , $ 4.94 , $ 3.79 , $ 3.06 , $ 2.86 , $ 2.65 , $ 2.49 , $ 2.36 , $ 2.24 
A3, $ 352.17 , $ 103.19 , $ 54.15 , $ 34.11 , $ 30.09 , $ 22.96 , $ 14.24 , $ 10.47 , $ 8.45 , $ 6.38 , $ 4.69 , $ 4.16 , $ 3.81 , $ 3.57 , $ 3.38 , $ 3.20 
A2, $ 512.38 , $ 147.42 , $ 78.67 , $ 50.87 , $ 45.30 , $ 34.06 , $ 21.85 , $ 16.71 , $ 13.58 , $ 10.45 , $ 8.05 , $ 7.32 , $ 6.76 , $ 6.34 , $ 6.01 , $ 5.70 
