,1,5,10,15,20,25,50,75,100,250,750,1000,2500,5000,7500,10000
A4, $ 951.96 , $ 226.35 , $ 116.73 , $ 76.65 , $ 63.49 , $ 47.05 , $ 26.80 , $ 19.63 , $ 15.14 , $ 9.55 , $ 6.43 , $ 5.88 , $ 5.14 , $ 4.73 , $ 4.45 , $ 4.21 
A5, $ 554.69 , $ 141.68 , $ 75.23 , $ 49.45 , $ 42.64 , $ 30.78 , $ 18.63 , $ 14.16 , $ 11.05 , $ 7.75 , $ 5.67 , $ 5.16 , $ 4.67 , $ 4.35 , $ 4.11 , $ 3.89 
A6, $ 423.90 , $ 115.14 , $ 62.01 , $ 40.62 , $ 35.97 , $ 25.42 , $ 15.90 , $ 12.29 , $ 9.59 , $ 7.09 , $ 5.36 , $ 4.84 , $ 4.44 , $ 4.16 , $ 3.93 , $ 3.73 
A3, $ 798.73 , $ 214.91 , $ 111.20 , $ 70.92 , $ 60.86 , $ 45.96 , $ 27.11 , $ 19.65 , $ 15.51 , $ 10.92 , $ 7.67 , $ 6.76 , $ 6.08 , $ 5.66 , $ 5.34 , $ 5.06 
A2," $ 1,148.50 ", $ 307.33 , $ 160.96 , $ 105.17 , $ 91.24 , $ 68.48 , $ 41.72 , $ 31.40 , $ 25.08 , $ 18.24 , $ 13.35 , $ 12.09 , $ 11.00 , $ 10.28 , $ 9.72 , $ 9.21 
